dataset,method,model_name,recall_acc_ul,recall_acc_lp,test_acc_ul,test_acc_lp,forget_label_0_ul,forget_label_0_lp,forget_label_1_ul,forget_label_1_lp,forget_label_3_ul,forget_label_3_lp,forget_label_5_ul,forget_label_5_lp,forget_label_6_ul,forget_label_6_lp,forget_label_11_ul,forget_label_11_lp,forget_label_22_ul,forget_label_22_lp,forget_label_33_ul,forget_label_33_lp,forget_label_44_ul,forget_label_44_lp,forget_label_55_ul,forget_label_55_lp,forget_label_51_ul,forget_label_51_lp,forget_label_101_ul,forget_label_101_lp,forget_label_151_ul,forget_label_151_lp,forget_label_198_ul,forget_label_198_lp,forget_label_7_ul,forget_label_7_lp,forget_label_9_ul,forget_label_9_lp,recall_improvement,forget_improvement_0,forget_improvement_1,forget_improvement_3,forget_improvement_5,forget_improvement_6,forget_improvement_11,forget_improvement_22,forget_improvement_33,forget_improvement_44,forget_improvement_55,forget_improvement_51,forget_improvement_101,forget_improvement_151,forget_improvement_198,forget_improvement_7,forget_improvement_9,forget_improvement_sum
tinyimg,GA,resnet18,44.56000041503906,45.68,32.48649727275167,99.93998799759952,,,43.20000076293945,46.800000000000004,,,,,,,,,,,,,,,,,38.400001525878906,36.8,54.400001525878906,54.0,38.79999923706055,40.0,48.0,50.8,,,,,0.02513464036196317,,0.08333331420097866,,,,,,,,,-0.0416667047474105,-0.007352969019469962,0.030927855323080778,0.05833333333333327,,,0.12357482909051225
tinyimg,IU,resnet18,14.96,17.68,23.42468493364887,100.0,,,23.600000381469727,46.800000000000004,,,,,,,,,,,,,,,,,5.599999904632568,1.2,9.600000381469727,13.200000000000001,36.0,24.8,0.0,2.4,,,,,0.18181818181818174,,0.9830508154036505,,,,,,,,,-0.7857142820650217,0.3749999453624112,-0.3111111111111111,inf,,,inf
tinyimg,FT_prune,resnet18,31.039999948120116,33.44,33.46669332340589,100.0,,,55.20000076293945,71.2,,,,,,,,,,,,,,,,,18.0,7.6,35.20000076293945,37.2,28.80000114440918,20.0,18.0,31.2,,,,,0.07731958942948497,,0.2898550546362082,,,,,,,,,-0.5777777777777778,0.05681815891226519,-0.3055555831502974,0.7333333333333333,,,0.1966731859537314
tinyimg,retrain,vgg16,38.7200003112793,38.56,49.68993796852022,100.0,,,60.0,64.8,,,,,,,,,,,,,,,,,31.200000762939453,27.200000000000003,44.0,44.800000000000004,23.200000762939453,16.8,35.20000076293945,39.2,,,,,-0.004132239410976679,,0.07999999999999995,,,,,,,,,-0.12820514952329115,0.018181818181818278,-0.2758620927790249,0.11363633949894611,,,-0.1922490846215517
tinyimg,FT,vgg16,41.04000006103516,40.8,47.649529825856526,100.0,,,63.20000076293945,64.0,,,,,,,,,,,,,,,,,28.399999618530273,26.0,47.60000228881836,45.6,27.600000381469727,26.400000000000002,38.400001525878906,42.0,,,,,-0.0058479546948886525,,0.01265821562346669,,,,,,,,,-0.08450702995658968,-0.04201685278675239,-0.043478274090002864,0.09374995653828158,,,-0.06359398467159667
tinyimg,FF,vgg16,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0
tinyimg,GA,vgg16,34.87999999694824,38.24,44.9089817791897,100.0,,,36.400001525878906,50.0,,,,,,,,,,,,,,,,,35.20000076293945,31.6,39.20000076293945,38.4,30.80000114440918,25.2,32.79999923706055,46.0,,,,,0.09633027532527912,,0.37362631604430163,,,,,,,,,-0.10227274673044143,-0.02040818233084814,-0.18181821221866068,0.4024390570114661,,,0.47156623177581747
tinyimg,IU,vgg16,23.040000004196166,22.56,42.18843764556745,99.91998399679936,,,93.20000457763672,91.60000000000001,,,,,,,,,,,,,,,,,3.200000047683716,3.2,0.0,0.8,16.399999618530273,15.2,2.4000000953674316,2.0,,,,,-0.020833333511664377,,-0.017167430247322438,,,,,,,,,-1.4901160916291903e-08,inf,-0.0731707101489442,-0.1666666997803569,,,inf
tinyimg,FT_prune,vgg16,36.479999996948244,36.559999999999995,44.288857729584244,100.0,,,70.80000305175781,72.8,,,,,,,,,,,,,,,,,20.80000114440918,12.8,43.20000076293945,44.800000000000004,18.399999618530273,16.400000000000002,29.200000762939453,36.0,,,,,0.0021929825399792592,,0.028248543249074463,,,,,,,,,-0.38461541847364245,0.03703701872230436,-0.10869563369534592,0.23287668011608698,,,-0.19514881008152257
fmnist,retrain,resnet18,95.82222222674335,96.03703703703704,91.54,99.92,,,98.6666668927228,98.77777777777777,90.0000001695421,90.37037037037037,97.70370370370371,97.77777777777777,,,,,,,,,,,,,,,,,,,,,95.55555555555556,95.92592592592592,97.18518546775535,97.33333333333334,0.002241805765946172,,0.0011261238324365129,0.00411522444589509,0.0007581501137223931,,,,,,,,,,,0.0038759689922480234,0.0015243873319267368,0.011399854716228756
fmnist,FT,resnet18,96.22962964997468,96.25925925925925,91.48,99.92999999999999,,,98.48148170753761,98.44444444444444,91.11111116762514,91.2962962962963,98.18518518518519,98.0,,,,,,,,,,,,,,,,,,,,,96.51851863154658,96.62962962962963,96.85185207790799,96.92592592592592,0.00030790526153269017,,-0.0003760835281008326,0.0020325197036666974,-0.0018860807242550516,,,,,,,,,,,0.0011511883901493395,0.0007648160198149482,0.0016863598612751008
fmnist,FF,resnet18,74.02222216796875,77.92592592592592,55.89,96.72,,,97.25925931577329,97.96296296296296,10.51851853971128,14.592592592592593,84.70370398627387,92.2962962962963,,,,,,,,,,,,,,,,,,,,,77.70370364718967,85.33333333333334,99.92592592592592,99.44444444444444,0.052736916612676404,,0.00723533833323718,0.38732394086678495,0.08963707550797081,,,,,,,,,,,0.0981887519903257,-0.0048183839881393575,0.5775667227101793
